PLAYER_ID,PLAYER,FIRST_NAME,LAST_NAME,TEAM_ABBREVIATION,GP,MIN,REB,REB_CHANCE,REB_COL_PCT,REB_CONTESTED,REB_UNCONTESTED,REB_UNCONTESTED_PCT,REB_TOT,OREB,OREB_CHANCE,OREB_COL_PCT,OREB_CONTESTED,OREB_UNCONTESTED,OREB_UNCONTESTED_PCT,DREB,DREB_CHANCE,DREB_COL_PCT,DREB_CONTESTED,DREB_UNCONTESTED,DREB_UNCONTESTED_PCT,X
202355,Hassan Whiteside,Hassan,Whiteside,MIA,75,32.5,14.0,23.7,0.592,5.8,8.2,.416,1052,3.8,8.4,.452,2.9,0.9,.771,10.2,15.3,0.669,2.9,7.3,.285,NA
203497,Rudy Gobert,Rudy,Gobert,UTA,79,33.9,12.8,21.8,0.586,5.0,7.8,.391,1008,3.9,7.6,.509,3.1,0.8,.785,8.9,14.2,0.627,1.9,6.9,.218,NA
203083,Andre Drummond,Andre,Drummond,DET,79,29.9,13.8,21.7,0.639,6.0,7.9,.431,1094,4.3,7.8,.551,3.4,0.8,.802,9.6,13.9,0.688,2.5,7.0,.265,NA
1626157,Karl-Anthony Towns,Karl-Anthony,Towns,MIN,80,36.9,12.2,20.7,0.587,5.0,7.1,.414,974,3.6,7.3,.500,2.8,0.9,.763,8.5,13.5,0.634,2.3,6.3,.265,NA
2730,Dwight Howard,Dwight,Howard,ATL,73,29.7,12.7,19.9,0.637,5.1,7.6,.403,928,4.0,7.3,.551,3.1,0.9,.771,8.7,12.7,0.687,2.0,6.7,.234,NA
201599,DeAndre Jordan,DeAndre,Jordan,LAC,79,31.8,13.8,19.8,0.695,5.4,8.4,.391,1087,3.6,6.1,.594,2.8,0.8,.780,10.1,13.7,0.741,2.5,7.6,.251,NA
101162,Marcin Gortat,Marcin,Gortat,WAS,80,31.2,10.4,19.6,0.533,3.9,6.6,.371,835,2.9,7.1,.408,2.2,0.7,.767,7.5,12.5,0.603,1.6,5.9,.218,NA
203994,Jusuf Nurkic,Jusuf,Nurkic,POR,20,29.2,10.4,19.3,0.536,4.8,5.5,.469,207,3.2,6.6,.492,2.8,0.4,.862,7.1,12.7,0.559,2.0,5.0,.289,NA
2199,Tyson Chandler,Tyson,Chandler,PHX,45,27.3,11.2,19.1,0.588,4.3,6.9,.386,505,3.1,6.6,.463,2.3,0.7,.761,8.2,12.5,0.654,2.0,6.2,.245,NA
202684,Tristan Thompson,Tristan,Thompson,CLE,77,30.1,9.2,19.1,0.484,3.9,5.3,.428,711,3.7,8.6,.425,2.7,1.0,.724,5.6,10.4,0.534,1.3,4.3,.231,NA
202326,DeMarcus Cousins,DeMarcus,Cousins,NOP,17,33.7,12.4,18.8,0.661,4.6,7.8,.370,211,2.2,4.5,.487,1.9,0.2,.892,10.2,14.3,0.716,2.6,7.6,.259,NA
203076,Anthony Davis,Anthony,Davis,NOP,75,36.1,11.8,18.2,0.648,4.1,7.6,.352,884,2.3,4.2,.543,1.8,0.5,.779,9.5,14.0,0.68,2.4,7.1,.249,NA
201567,Kevin Love,Kevin,Love,CLE,59,31.3,11.1,17.7,0.629,3.5,7.6,.316,656,2.5,4.5,.555,1.7,0.8,.667,8.6,13.2,0.654,1.8,6.8,.214,NA
203999,Nikola Jokic,Nikola,Jokic,DEN,70,27.9,9.8,17.4,0.563,3.8,6.0,.385,684,2.9,6.1,.484,2.2,0.8,.729,6.8,11.3,0.605,1.6,5.2,.235,NA
202326,DeMarcus Cousins,DeMarcus,Cousins,TOTAL,72,34.2,11.0,17.0,0.649,3.6,7.4,.325,794,2.1,4.1,.512,1.6,0.5,.743,8.9,12.9,0.693,2.0,6.9,.226,NA
202685,Jonas Valanciunas,Jonas,Valanciunas,TOR,78,26.0,9.5,17.0,0.556,4.3,5.2,.450,738,2.8,6.6,.426,2.3,0.5,.832,6.6,10.4,0.64,1.9,4.7,.288,NA
202326,DeMarcus Cousins,DeMarcus,Cousins,SAC,55,34.4,10.6,16.4,0.645,3.3,7.3,.309,583,2.1,4.0,.520,1.5,0.6,.696,8.5,12.4,0.685,1.8,6.7,.214,NA
202696,Nikola Vucevic,Nikola,Vucevic,ORL,73,28.8,10.4,16.1,0.646,3.7,6.7,.359,758,2.3,4.4,.533,1.8,0.5,.776,8.1,11.7,0.688,1.9,6.1,.238,NA
200794,Paul Millsap,Paul,Millsap,ATL,68,34.1,7.7,16.0,0.484,2.7,5.0,.348,526,1.6,4.6,.354,1.2,0.4,.739,6.1,11.4,0.537,1.5,4.6,.243,NA
203944,Julius Randle,Julius,Randle,LAL,72,29.1,8.7,15.7,0.552,3.0,5.6,.349,624,2.1,4.8,.439,1.5,0.6,.707,6.6,10.9,0.602,1.6,5.0,.236,NA
203476,Gorgui Dieng,Gorgui,Dieng,MIN,80,32.4,7.9,15.6,0.506,2.6,5.3,.331,631,2.3,5.5,.416,1.6,0.7,.703,5.6,10.1,0.554,1.0,4.6,.180,NA
203486,Mason Plumlee,Mason,Plumlee,POR,54,28.0,8.0,15.6,0.512,3.2,4.8,.405,432,2.2,5.7,.390,1.6,0.6,.717,5.8,9.9,0.582,1.6,4.1,.285,NA
201149,Joakim Noah,Joakim,Noah,NYK,46,22.1,8.8,15.5,0.565,4.2,4.5,.481,403,3.5,7.0,.503,2.9,0.6,.821,5.2,8.5,0.616,1.3,3.9,.253,NA
203500,Steven Adams,Steven,Adams,OKC,78,30.1,7.7,15.0,0.515,3.8,3.9,.496,601,3.5,7.7,.457,2.7,0.8,.774,4.2,7.3,0.577,1.1,3.1,.263,NA
203486,Mason Plumlee,Mason,Plumlee,TOTAL,79,26.1,7.5,15.0,0.499,2.8,4.6,.381,591,2.1,5.5,.381,1.5,0.6,.723,5.4,9.5,0.567,1.3,4.1,.247,NA
201566,Russell Westbrook,Russell,Westbrook,OKC,80,34.8,10.7,14.9,0.721,2.2,8.5,.205,859,1.7,3.6,.481,1.0,0.7,.591,9.0,11.3,0.797,1.2,7.8,.132,NA
1626167,Myles Turner,Myles,Turner,IND,78,31.4,7.2,14.8,0.486,3.0,4.2,.420,562,1.7,3.7,.450,1.2,0.5,.687,5.5,11.1,0.498,1.9,3.7,.339,NA
203991,Clint Capela,Clint,Capela,HOU,64,23.7,8.1,14.7,0.548,3.5,4.5,.438,516,2.7,5.7,.474,2.0,0.7,.746,5.4,9.0,0.594,1.5,3.8,.283,NA
202344,Trevor Booker,Trevor,Booker,BKN,70,24.8,8.1,14.6,0.552,2.5,5.5,.313,565,2.0,4.9,.407,1.4,0.6,.700,6.1,9.7,0.626,1.1,4.9,.186,NA
203954,Joel Embiid,Joel,Embiid,PHI,31,25.3,7.8,14.5,0.542,3.5,4.3,.453,243,2.0,4.0,.492,1.5,0.5,.770,5.9,10.5,0.562,2.0,3.8,.346,NA
203994,Jusuf Nurkic,Jusuf,Nurkic,TOTAL,64,21.6,7.3,14.3,0.507,3.3,4.0,.456,465,2.4,5.7,.421,2.0,0.4,.818,4.9,8.6,0.564,1.3,3.5,.277,NA
NA,Andrew Bogut,Andrew,Bogut,DAL,26,22.4,8.4,14.1,0.594,2.9,5.5,.349,218,2.2,4.2,.509,1.6,0.6,.732,6.2,9.9,0.63,1.3,4.9,.216,NA
201577,Robin Lopez,Robin,Lopez,CHI,79,28.1,6.4,14.0,0.457,3.7,2.7,.573,504,3.0,7.0,.435,2.5,0.5,.841,3.4,7.0,0.478,1.1,2.2,.332,NA
202683,Enes Kanter,Enes,Kanter,OKC,70,21.3,6.7,13.9,0.482,3.1,3.6,.461,469,2.7,6.6,.410,2.2,0.5,.819,4.0,7.3,0.547,0.9,3.1,.221,NA
203469,Cody Zeller,Cody,Zeller,CHA,60,28.0,6.6,13.9,0.47,2.7,3.8,.415,393,2.2,5.5,.405,1.6,0.7,.699,4.3,8.5,0.512,1.2,3.2,.269,NA
201933,Blake Griffin,Blake,Griffin,LAC,59,34.2,8.1,13.8,0.591,2.7,5.4,.333,480,1.8,4.1,.444,1.3,0.6,.694,6.3,9.6,0.654,1.4,4.9,.228,NA
2216,Zach Randolph,Zach,Randolph,MEM,72,24.6,8.2,13.8,0.595,3.2,5.0,.390,593,2.5,5.3,.471,1.8,0.7,.729,5.7,8.5,0.673,1.4,4.3,.240,NA
203507,Giannis Antetokounmpo,Giannis,Antetokounmpo,MIL,79,35.5,8.7,13.7,0.635,2.8,5.9,.318,689,1.8,3.4,.536,1.4,0.4,.775,6.9,10.4,0.667,1.4,5.5,.199,NA
202329,Al-Farouq Aminu,Al-Farouq,Aminu,POR,60,29.1,7.4,13.6,0.55,2.6,4.8,.353,447,1.3,3.0,.435,0.9,0.4,.701,6.2,10.6,0.582,1.7,4.4,.281,NA
NA,Andrew Bogut,Andrew,Bogut,TOTAL,27,21.6,8.1,13.6,0.594,2.8,5.3,.349,218,2.1,4.1,.509,1.5,0.6,.732,6.0,9.5,0.63,1.3,4.7,.216,NA
203486,Mason Plumlee,Mason,Plumlee,DEN,25,22.2,6.4,13.6,0.466,2.0,4.4,.314,159,1.8,5.1,.359,1.4,0.5,.739,4.5,8.5,0.531,0.6,3.9,.142,NA
201959,Taj Gibson,Taj,Gibson,CHI,55,27.3,6.9,13.4,0.518,3.1,3.9,.444,382,2.2,5.4,.403,1.8,0.4,.817,4.8,8.0,0.596,1.3,3.5,.272,NA
203496,Robert Covington,Robert,Covington,PHI,67,31.6,6.5,13.3,0.489,2.3,4.2,.351,436,1.4,3.2,.434,0.9,0.5,.630,5.1,10.1,0.506,1.4,3.7,.276,NA
2200,Pau Gasol,Pau,Gasol,SAS,61,25.5,7.7,13.3,0.579,2.7,5.1,.344,471,1.7,3.9,.439,1.2,0.5,.721,6.0,9.5,0.636,1.4,4.6,.237,NA
203077,Michael Kidd-Gilchrist,Michael,Kidd-Gilchrist,CHA,79,29.1,7.0,13.2,0.53,2.3,4.7,.332,554,1.9,4.4,.442,1.3,0.6,.678,5.1,8.9,0.573,1.0,4.1,.201,NA
202702,Kenneth Faried,Kenneth,Faried,DEN,60,21.3,7.6,13.1,0.576,3.4,4.1,.457,453,3.0,5.9,.509,2.4,0.6,.793,4.6,7.2,0.631,1.1,3.5,.237,NA
1626195,Willy Hernangomez,Willy,Hernangomez,NYK,71,18.4,6.9,13.1,0.529,3.0,4.0,.428,491,2.4,5.1,.463,1.8,0.6,.754,4.6,8.0,0.57,1.2,3.4,.259,NA
204001,Kristaps Porzingis,Kristaps,Porzingis,NYK,66,32.8,7.2,13.1,0.55,2.9,4.3,.406,475,1.7,3.4,.500,1.2,0.4,.739,5.5,9.7,0.567,1.7,3.8,.305,NA
203110,Draymond Green,Draymond,Green,GSW,75,32.7,7.9,13.0,0.608,2.7,5.2,.345,595,1.3,2.4,.536,1.0,0.3,.755,6.6,10.6,0.625,1.7,4.9,.264,NA
2544,LeBron James,LeBron,James,CLE,74,37.8,8.6,13.0,0.662,2.1,6.5,.247,639,1.3,2.3,.581,0.9,0.4,.691,7.3,10.8,0.679,1.2,6.1,.168,NA
203967,Dario Saric,Dario,Saric,PHI,80,26.3,6.3,12.9,0.49,2.3,4.0,.367,507,1.4,3.7,.365,0.9,0.4,.676,5.0,9.2,0.54,1.4,3.6,.283,NA
201935,James Harden,James,Harden,HOU,79,36.5,8.1,12.7,0.639,1.8,6.4,.218,642,1.2,2.2,.534,0.7,0.5,.591,6.9,10.5,0.661,1.1,5.9,.155,NA
200746,LaMarcus Aldridge,LaMarcus,Aldridge,SAS,69,32.6,7.4,12.6,0.588,2.9,4.5,.394,510,2.4,4.6,.533,1.8,0.6,.744,5.0,8.0,0.62,1.1,3.9,.222,NA
202687,Bismack Biyombo,Bismack,Biyombo,ORL,79,22.4,7.1,12.4,0.567,2.4,4.6,.341,557,1.9,4.1,.478,1.4,0.6,.695,5.1,8.4,0.61,1.1,4.1,.206,NA
203458,Alex Len,Alex,Len,PHX,74,20.4,6.7,12.4,0.54,2.7,4.0,.403,496,2.1,4.9,.418,1.5,0.5,.750,4.6,7.5,0.62,1.2,3.5,.250,NA
201586,Serge Ibaka,Serge,Ibaka,TOTAL,79,30.6,6.8,12.1,0.563,2.4,4.5,.346,538,1.6,3.4,.478,1.2,0.4,.736,5.2,8.7,0.596,1.2,4.0,.222,NA
201586,Serge Ibaka,Serge,Ibaka,ORL,56,30.4,6.8,12.1,0.563,2.6,4.3,.374,382,1.8,3.7,.483,1.4,0.4,.760,5.0,8.4,0.597,1.2,3.8,.238,NA
203457,Nerlens Noel,Nerlens,Noel,DAL,20,22.1,6.9,12.1,0.57,3.2,3.8,.457,138,2.2,4.0,.550,1.6,0.6,.750,4.7,8.1,0.58,1.5,3.2,.319,NA
203994,Jusuf Nurkic,Jusuf,Nurkic,DEN,44,18.1,5.9,12.1,0.486,2.6,3.2,.446,258,2.0,5.3,.380,1.6,0.4,.787,3.8,6.8,0.569,1.0,2.8,.266,NA
201586,Serge Ibaka,Serge,Ibaka,TOR,23,30.9,6.8,12.0,0.563,1.9,4.9,.276,156,1.3,2.7,.460,0.8,0.4,.655,5.5,9.3,0.593,1.0,4.5,.189,NA
1626210,Alan Williams,Alan,Williams,PHX,46,14.7,6.1,12.0,0.507,2.7,3.4,.436,280,2.0,5.0,.400,1.4,0.6,.717,4.1,7.0,0.584,1.2,2.9,.298,NA
201142,Kevin Durant,Kevin,Durant,GSW,60,33.6,8.2,11.9,0.695,2.0,6.3,.236,495,0.6,1.3,.513,0.4,0.3,.564,7.6,10.6,0.717,1.6,6.0,.208,NA
201959,Taj Gibson,Taj,Gibson,TOTAL,77,25.5,6.2,11.9,0.521,2.7,3.5,.430,478,2.0,4.9,.407,1.6,0.5,.774,4.2,6.9,0.602,1.1,3.1,.264,NA
201143,Al Horford,Al,Horford,BOS,66,32.4,6.8,11.8,0.577,2.2,4.7,.317,451,1.4,2.7,.537,0.8,0.7,.532,5.4,9.2,0.588,1.4,4.0,.261,NA
101141,Ersan Ilyasova,Ersan,Ilyasova,ATL,24,25.0,5.9,11.8,0.502,1.9,4.0,.317,142,1.7,3.8,.435,1.2,0.5,.725,4.2,8.0,0.534,0.7,3.6,.157,NA
201152,Thaddeus Young,Thaddeus,Young,IND,71,30.0,6.0,11.8,0.51,2.2,3.8,.371,428,1.7,4.3,.400,1.1,0.6,.656,4.3,7.5,0.572,1.1,3.2,.258,NA
1626143,Jahlil Okafor,Jahlil,Okafor,PHI,50,22.7,4.8,11.7,0.41,2.1,2.7,.438,240,1.6,4.9,.331,1.2,0.4,.728,3.2,6.8,0.468,0.9,2.3,.289,NA
203490,Otto Porter Jr.,Otto,Porter Jr.,WAS,79,32.6,6.4,11.7,0.549,1.9,4.5,.293,508,1.5,3.2,.466,0.9,0.6,.624,4.9,8.5,0.58,1.0,4.0,.194,NA
1626159,Justise Winslow,Justise,Winslow,MIA,18,34.7,5.2,11.7,0.445,1.6,3.7,.298,94,1.3,3.5,.365,0.7,0.6,.565,3.9,8.2,0.48,0.8,3.1,.211,NA
202693,Markieff Morris,Markieff,Morris,WAS,75,31.1,6.5,11.5,0.563,2.2,4.2,.347,485,1.4,2.9,.482,1.1,0.3,.755,5.1,8.5,0.591,1.2,3.9,.233,NA
201188,Marc Gasol,Marc,Gasol,MEM,73,34.4,6.2,11.4,0.546,2.2,4.0,.352,455,0.8,1.9,.435,0.5,0.3,.633,5.4,9.5,0.568,1.7,3.7,.309,NA
101141,Ersan Ilyasova,Ersan,Ilyasova,TOTAL,80,26.4,5.9,11.4,0.519,2.1,3.8,.356,472,1.4,3.6,.387,1.1,0.4,.752,4.5,7.7,0.581,1.0,3.4,.231,NA
202328,Greg Monroe,Greg,Monroe,MIL,79,22.6,6.6,11.4,0.575,3.0,3.5,.461,518,2.1,4.1,.511,1.7,0.4,.812,4.5,7.3,0.611,1.3,3.1,.297,NA
203457,Nerlens Noel,Nerlens,Noel,TOTAL,49,20.6,5.8,11.4,0.506,2.4,3.3,.426,282,1.8,4.1,.448,1.3,0.6,.689,3.9,7.3,0.539,1.2,2.7,.302,NA
2585,Zaza Pachulia,Zaza,Pachulia,GSW,68,18.1,5.9,11.4,0.514,2.4,3.5,.410,398,2.0,4.5,.434,1.3,0.6,.672,3.9,6.8,0.568,1.1,2.8,.277,NA
101107,Marvin Williams,Marvin,Williams,CHA,74,30.5,6.6,11.4,0.58,1.6,5.0,.247,489,1.1,2.6,.443,0.8,0.4,.659,5.5,8.8,0.621,0.9,4.6,.161,NA
202334,Ed Davis,Ed,Davis,POR,46,17.2,5.3,11.3,0.468,2.6,2.7,.488,244,2.1,5.1,.412,1.5,0.5,.740,3.2,6.3,0.514,1.0,2.2,.324,NA
202324,Derrick Favors,Derrick,Favors,UTA,49,23.8,6.1,11.3,0.542,2.6,3.5,.430,300,1.9,4.0,.467,1.5,0.4,.783,4.2,7.3,0.583,1.2,3.1,.274,NA
203210,JaMychal Green,JaMychal,Green,MEM,76,27.4,7.1,11.3,0.63,2.6,4.5,.364,539,2.2,4.1,.534,1.6,0.6,.719,4.9,7.1,0.685,1.0,3.9,.204,NA
202331,Paul George,Paul,George,IND,72,35.7,6.6,11.3,0.584,1.3,5.3,.196,475,0.8,2.1,.377,0.5,0.3,.614,5.8,9.2,0.63,0.8,5.0,.139,NA
101141,Ersan Ilyasova,Ersan,Ilyasova,PHI,53,27.3,5.9,11.3,0.522,2.3,3.7,.382,314,1.3,3.7,.364,1.0,0.3,.761,4.6,7.7,0.599,1.2,3.3,.272,NA
201976,Patrick Beverley,Patrick,Beverley,HOU,66,30.7,5.8,11.1,0.524,1.5,4.3,.253,383,1.4,3.5,.386,0.7,0.7,.522,4.4,7.5,0.588,0.8,3.7,.171,NA
1626158,Richaun Holmes,Richaun,Holmes,PHI,55,20.5,5.4,11.1,0.49,2.4,3.1,.436,298,1.6,4.0,.403,1.2,0.4,.730,3.8,7.0,0.54,1.2,2.6,.311,NA
NA,Terrence Jones,Terrence,Jones,NOP,51,24.8,5.9,11.1,0.537,2.2,3.8,.363,303,1.3,3.1,.417,0.9,0.4,.723,4.7,8.0,0.583,1.2,3.4,.265,NA
202710,Jimmy Butler,Jimmy,Butler,CHI,74,37.1,6.2,11.0,0.564,1.8,4.4,.283,459,1.7,3.4,.496,1.0,0.7,.579,4.5,7.6,0.595,0.8,3.7,.171,NA
203457,Nerlens Noel,Nerlens,Noel,PHI,29,19.5,5.0,10.9,0.457,2.0,3.0,.396,144,1.6,4.2,.380,1.0,0.6,.630,3.4,6.7,0.505,1.0,2.4,.286,NA
202720,Jon Leuer,Jon,Leuer,DET,73,26.3,5.4,10.8,0.502,1.7,3.7,.320,397,1.4,3.3,.424,0.9,0.5,.663,4.1,7.6,0.535,0.8,3.2,.203,NA
203953,Jabari Parker,Jabari,Parker,MIL,51,33.8,6.2,10.8,0.569,2.0,4.2,.322,314,1.5,3.4,.457,1.0,0.5,.646,4.6,7.4,0.62,1.0,3.6,.213,NA
200782,PJ Tucker,PJ,Tucker,PHX,55,28.6,6.0,10.8,0.553,1.8,4.1,.307,329,1.7,3.7,.458,1.0,0.6,.620,4.3,7.2,0.602,0.8,3.5,.186,NA
2754,Tony Allen,Tony,Allen,MEM,70,27.2,5.6,10.7,0.519,2.3,3.3,.411,389,2.3,5.6,.416,1.7,0.7,.720,3.2,5.1,0.634,0.6,2.6,.187,NA
202340,Avery Bradley,Avery,Bradley,BOS,53,33.5,6.2,10.7,0.575,1.4,4.8,.229,327,1.2,2.4,.496,0.6,0.6,.508,5.0,8.3,0.597,0.8,4.2,.163,NA
201163,Wilson Chandler,Wilson,Chandler,DEN,69,30.9,6.5,10.7,0.606,2.1,4.3,.330,448,1.5,2.7,.540,1.1,0.4,.716,5.0,8.0,0.629,1.1,3.9,.217,NA
1626178,Rondae Hollis-Jefferson,Rondae,Hollis-Jefferson,BKN,75,22.3,5.7,10.7,0.532,1.7,4.0,.297,427,1.2,3.2,.382,0.8,0.5,.630,4.5,7.5,0.596,0.9,3.5,.206,NA
101135,David Lee,David,Lee,SAS,76,18.7,5.6,10.7,0.525,2.3,3.3,.410,427,1.9,4.1,.461,1.4,0.5,.754,3.8,6.7,0.563,0.9,2.9,.239,NA
1626204,Larry Nance Jr.,Larry,Nance Jr.,LAL,61,22.6,5.7,10.7,0.535,2.0,3.8,.346,350,1.9,4.0,.466,1.1,0.7,.609,3.9,6.7,0.577,0.8,3.0,.217,NA
200782,PJ Tucker,PJ,Tucker,TOTAL,78,27.9,5.8,10.7,0.546,1.8,4.0,.308,455,1.5,3.5,.417,1.0,0.5,.652,4.4,7.2,0.609,0.8,3.5,.191,NA
202389,Timofey Mozgov,Timofey,Mozgov,LAL,54,20.4,4.9,10.6,0.462,2.3,2.6,.462,264,1.9,5.0,.387,1.5,0.4,.798,3.0,5.6,0.53,0.7,2.2,.244,NA
NA,Terrence Jones,Terrence,Jones,TOTAL,54,23.6,5.7,10.5,0.54,2.0,3.6,.359,306,1.2,2.9,.417,0.9,0.3,.723,4.5,7.6,0.586,1.2,3.3,.261,NA
203943,Noah Vonleh,Noah,Vonleh,POR,72,16.5,5.0,10.5,0.473,2.2,2.7,.448,357,1.6,4.4,.366,1.2,0.4,.757,3.4,6.1,0.55,1.0,2.3,.302,NA
203473,Dewayne Dedmon,Dewayne,Dedmon,SAS,73,17.5,6.5,10.4,0.628,2.5,4.1,.375,477,1.6,3.6,.454,1.2,0.5,.720,4.9,6.8,0.718,1.3,3.6,.262,NA
200782,PJ Tucker,PJ,Tucker,TOR,23,26.3,5.5,10.4,0.527,1.7,3.8,.310,126,1.0,3.3,.307,0.8,0.2,.783,4.5,7.1,0.628,0.9,3.6,.204,NA
201585,Kosta Koufos,Kosta,Koufos,SAC,71,20.0,5.7,10.3,0.554,2.1,3.5,.377,403,1.7,3.4,.494,1.3,0.4,.780,4.0,6.9,0.583,0.8,3.2,.211,NA
200768,Kyle Lowry,Kyle,Lowry,TOR,58,37.7,4.8,10.3,0.467,1.1,3.7,.225,280,0.8,2.7,.301,0.4,0.4,.532,4.0,7.7,0.525,0.7,3.4,.163,NA
203124,Kyle O'Quinn,Kyle,O'Quinn,NYK,78,15.6,5.6,10.3,0.539,2.4,3.2,.431,434,2.0,4.2,.477,1.5,0.5,.742,3.6,6.2,0.581,0.9,2.7,.258,NA
1626245,Cristiano Felicio,Cristiano,Felicio,CHI,64,15.7,4.7,10.2,0.462,2.2,2.5,.458,301,1.9,4.7,.407,1.5,0.5,.756,2.8,5.5,0.51,0.7,2.1,.253,NA
1717,Dirk Nowitzki,Dirk,Nowitzki,DAL,52,26.3,6.5,10.1,0.648,1.9,4.6,.292,339,0.4,0.7,.595,0.2,0.2,.455,6.1,9.3,0.652,1.7,4.4,.281,NA
200752,Rudy Gay,Rudy,Gay,SAC,30,33.7,6.3,10.0,0.631,2.0,4.4,.311,190,1.2,2.6,.449,0.8,0.3,.714,5.2,7.4,0.695,1.1,4.0,.219,NA
1627786,Troy Williams,Troy,Williams,HOU,4,27.9,4.8,10.0,0.475,1.0,3.8,.211,19,1.8,2.5,.700,0.5,1.2,.286,3.0,7.5,0.4,0.5,2.5,.167,NA
201600,Omer Asik,Omer,Asik,NOP,31,15.6,5.3,9.9,0.531,1.9,3.4,.356,163,1.5,3.2,.480,1.1,0.5,.688,3.7,6.7,0.556,0.8,2.9,.217,NA
2736,Luol Deng,Luol,Deng,LAL,56,26.5,5.3,9.9,0.53,1.7,3.6,.315,295,1.1,2.6,.434,0.8,0.4,.683,4.1,7.4,0.563,0.9,3.2,.216,NA
203089,John Henson,John,Henson,MIL,56,19.5,5.2,9.9,0.527,2.4,2.8,.460,291,1.6,3.7,.435,1.3,0.3,.791,3.6,6.1,0.583,1.1,2.5,.310,NA
203460,Andre Roberson,Andre,Roberson,OKC,79,30.1,5.1,9.9,0.513,1.7,3.4,.335,403,1.2,3.1,.398,0.9,0.4,.704,3.9,6.8,0.565,0.8,3.0,.216,NA
201587,Nicolas Batum,Nicolas,Batum,CHA,75,34.4,6.3,9.8,0.644,1.4,4.9,.219,475,0.6,1.4,.438,0.4,0.2,.652,5.7,8.4,0.678,1.0,4.7,.172,NA
